LoanId,Amount,Grade,Grade_Score,Home,Income,Income_Bracket,Status,Default_Flag,Reason,DebtIncRat,DTI_Risk_Category,Loan_Size_Category,Income_to_Loan_Ratio,Risk_Score,Overall_Risk_Category
376105,"10,500",D,4,MORTGAGE,"64,486",Medium,Charged Off,1,house,20.86,Medium Risk,Medium,16.28,10.34,MEDIUM RISK
156731,"5,600",B,2,RENT,"35,000",Low,Fully Paid,0,credit_card,24.79,Medium Risk,Medium,16,11.32,MEDIUM RISK
631817,"20,000",A,1,MORTGAGE,"150,000",High,Fully Paid,0,debt_consolidation,11.28,Low Risk,Large,13.33,5.31,LOW RISK
394814,"7,200",B,2,MORTGAGE,"77,000",Medium,Current,0,credit_card,10.43,Low Risk,Medium,9.35,5.37,LOW RISK
338131,"2,400",A,1,OWN,"68,000",Medium,Fully Paid,0,other,20.35,Medium Risk,Small,3.53,8.74,LOW RISK
264300,"10,000",A,1,MORTGAGE,"65,000",Medium,Current,0,debt_consolidation,7.53,Low Risk,Medium,15.38,3.81,LOW RISK
577904,"7,000",D,4,MORTGAGE,"60,000",Medium,Charged Off,1,small_business,20.56,Medium Risk,Medium,11.67,10.22,MEDIUM RISK
239036,"14,400",C,3,RENT,"84,000",High,Current,0,debt_consolidation,5.29,Low Risk,Medium,17.14,3.92,LOW RISK
189236,"10,000",D,4,RENT,"40,000",Medium,Fully Paid,0,debt_consolidation,11.94,Low Risk,Medium,25,6.98,LOW RISK
112033,"28,000",D,4,MORTGAGE,"87,440",High,Current,0,credit_card,21.68,Medium Risk,Large,32.02,10.67,MEDIUM RISK
113035,"35,000",B,2,MORTGAGE,"126,000",High,Fully Paid,0,small_business,16.5,Low Risk,Large,27.78,7.8,LOW RISK
316471,"30,000",A,1,RENT,"150,000",High,Fully Paid,0,credit_card,20.76,Medium Risk,Large,20,9.3,LOW RISK
166077,"7,075",D,4,MORTGAGE,"32,000",Low,Fully Paid,0,debt_consolidation,6.71,Low Risk,Medium,22.11,4.68,LOW RISK
141976,"28,775",D,4,RENT,"60,000",Medium,Fully Paid,0,debt_consolidation,19.11,Low Risk,Large,47.96,9.84,LOW RISK
442740,"2,750",B,2,MORTGAGE,"36,000",Low,Fully Paid,0,other,4.9,Low Risk,Small,7.64,3.16,LOW RISK
31292,"7,000",B,2,MORTGAGE,"95,400",High,Fully Paid,0,debt_consolidation,6.42,Low Risk,Medium,7.34,3.77,LOW RISK
460121,"6,325",E,5,MORTGAGE,"40,000",Medium,Charged Off,1,debt_consolidation,24.36,Medium Risk,Medium,15.81,12.14,MEDIUM RISK
231020,"2,500",C,3,RENT,"93,500",High,Fully Paid,0,other,14.81,Low Risk,Small,2.67,7.72,LOW RISK
268478,"8,350",C,3,MORTGAGE,"35,989",Low,Fully Paid,0,credit_card,23.67,Medium Risk,Medium,23.2,11.07,MEDIUM RISK
538965,"15,000",A,1,RENT,"54,700",Medium,Current,0,debt_consolidation,28.06,Medium Risk,Large,27.42,12.22,MEDIUM RISK
603240,"10,000",A,1,RENT,"48,000",Medium,Fully Paid,0,debt_consolidation,27.05,Medium Risk,Medium,20.83,11.82,MEDIUM RISK
185483,"13,000",B,2,RENT,"47,000",Medium,Charged Off,1,credit_card,29.65,Medium Risk,Medium,27.66,13.26,MEDIUM RISK
630974,"18,000",B,2,MORTGAGE,"65,000",Medium,Current,0,debt_consolidation,13.61,Low Risk,Large,27.69,6.64,LOW RISK
478197,"15,700",A,1,RENT,"93,000",High,Current,0,credit_card,25.3,Medium Risk,Large,16.88,11.12,MEDIUM RISK
450611,"14,400",B,2,MORTGAGE,"90,000",High,Current,0,credit_card,8.99,Low Risk,Medium,16,4.8,LOW RISK
34693,"22,000",C,3,MORTGAGE,"200,000",High,Fully Paid,0,debt_consolidation,10.22,Low Risk,Large,11,5.69,LOW RISK
259464,"25,000",A,1,MORTGAGE,"240,000",High,Fully Paid,0,credit_card,9.65,Low Risk,Large,10.42,4.66,LOW RISK
313708,"17,975",C,3,MORTGAGE,"115,550",High,In Grace Period,0,debt_consolidation,7.73,Low Risk,Large,15.56,4.69,LOW RISK
367808,"10,000",B,2,MORTGAGE,"125,000",High,Charged Off,1,other,8.31,Low Risk,Medium,8,4.52,LOW RISK
458411,"10,000",C,3,RENT,"45,000",Medium,Charged Off,1,credit_card,7.33,Low Risk,Medium,22.22,4.73,LOW RISK
601148,"10,000",B,2,MORTGAGE,"101,000",High,Current,0,debt_consolidation,6.49,Low Risk,Medium,9.9,3.8,LOW RISK
405948,"4,000",C,3,MORTGAGE,"55,000",Medium,Fully Paid,0,debt_consolidation,5.73,Low Risk,Small,7.27,3.89,LOW RISK
281259,"10,000",A,1,RENT,"75,000",Medium,Fully Paid,0,debt_consolidation,16.85,Low Risk,Medium,13.33,7.74,LOW RISK
38391,"6,825",D,4,RENT,"22,880",Low,Fully Paid,0,debt_consolidation,27.12,Medium Risk,Medium,29.83,13.05,MEDIUM RISK
171252,"5,400",C,3,RENT,"36,000",Low,Charged Off,1,debt_consolidation,25.33,Medium Risk,Medium,15,11.93,MEDIUM RISK
260729,"8,300",A,1,RENT,"32,000",Low,Fully Paid,0,debt_consolidation,19.88,Low Risk,Medium,25.94,8.95,LOW RISK
129819,"14,000",E,5,MORTGAGE,"95,342",High,Fully Paid,0,debt_consolidation,10.4,Low Risk,Medium,14.68,6.56,LOW RISK
546155,"8,000",D,4,RENT,"45,900",Medium,Fully Paid,0,debt_consolidation,13.25,Low Risk,Medium,17.43,7.5,LOW RISK
100370,"14,000",B,2,RENT,"63,500",Medium,Charged Off,1,credit_card,25.59,Medium Risk,Medium,22.05,11.64,MEDIUM RISK
527438,"20,000",B,2,MORTGAGE,"85,000",High,Charged Off,1,debt_consolidation,7.86,Low Risk,Large,23.53,4.34,LOW RISK
358986,"21,000",A,1,MORTGAGE,"104,000",High,Fully Paid,0,debt_consolidation,3.29,Low Risk,Large,20.19,2.12,LOW RISK
434805,"20,575",D,4,RENT,"60,000",Medium,Fully Paid,0,debt_consolidation,3.8,Low Risk,Large,34.29,3.72,LOW RISK
112719,"13,375",F,6,RENT,"32,000",Low,Current,0,debt_consolidation,33.27,Medium Risk,Medium,41.8,16.31,MEDIUM RISK
204739,"23,925",E,5,MORTGAGE,"85,000",High,Charged Off,1,debt_consolidation,27.26,Medium Risk,Large,28.15,13.3,MEDIUM RISK
475660,"7,500",B,2,MORTGAGE,"105,000",High,Fully Paid,0,debt_consolidation,17.11,Low Risk,Medium,7.14,8.04,LOW RISK
261898,"5,100",C,3,RENT,"14,500",Low,Charged Off,1,credit_card,36.84,High Risk,Medium,35.17,16.54,MEDIUM RISK
636367,"27,000",C,3,OWN,"101,000",High,Charged Off,1,debt_consolidation,17.7,Low Risk,Large,26.73,8.48,LOW RISK
635080,"16,000",C,3,MORTGAGE,"48,880",Medium,Current,0,debt_consolidation,35.43,High Risk,Large,32.73,15.77,MEDIUM RISK
477067,"4,000",C,3,RENT,"27,000",Low,Current,0,moving,8.31,Low Risk,Small,14.81,5.12,LOW RISK
168858,"35,000",D,4,RENT,"110,000",High,Charged Off,1,credit_card,23.15,Medium Risk,Large,31.82,11.46,MEDIUM RISK
145600,"15,000",D,4,RENT,"40,000",Medium,Fully Paid,0,debt_consolidation,10.56,Low Risk,Large,37.5,6.42,LOW RISK
389322,"12,900",C,3,OWN,"34,000",Low,Fully Paid,0,credit_card,28.52,Medium Risk,Medium,37.94,12.81,MEDIUM RISK
175622,"15,000",A,1,RENT,"40,000",Medium,Fully Paid,0,credit_card,29.79,Medium Risk,Large,37.5,12.92,MEDIUM RISK
348635,"10,000",B,2,MORTGAGE,"37,000",Low,Fully Paid,0,credit_card,12.62,Low Risk,Medium,27.03,6.25,LOW RISK
515525,"9,175",C,3,MORTGAGE,"50,000",Medium,Fully Paid,0,home_improvement,29.38,Medium Risk,Medium,18.35,13.35,MEDIUM RISK
110328,"28,500",C,3,MORTGAGE,"125,000",High,Current,0,debt_consolidation,24.15,Medium Risk,Large,22.8,11.26,MEDIUM RISK
265478,"9,000",C,3,RENT,"60,000",Medium,Fully Paid,0,credit_card,20.8,Medium Risk,Medium,15,10.12,MEDIUM RISK
309577,"19,600",B,2,MORTGAGE,"200,000",High,Current,0,debt_consolidation,5.55,Low Risk,Large,9.8,3.42,LOW RISK
569887,"20,000",B,2,MORTGAGE,"61,000",Medium,Current,0,debt_consolidation,9.15,Low Risk,Large,32.79,4.86,LOW RISK
607700,"5,000",A,1,MORTGAGE,"50,000",Medium,Fully Paid,0,credit_card,21.41,Medium Risk,Medium,10,9.36,LOW RISK
578991,"11,850",E,5,RENT,"35,000",Low,Charged Off,1,debt_consolidation,21.04,Medium Risk,Medium,33.86,11.02,MEDIUM RISK
442583,"10,000",C,3,RENT,"34,000",Low,Fully Paid,0,debt_consolidation,17.01,Low Risk,Medium,29.41,8.6,LOW RISK
623754,"25,000",A,1,MORTGAGE,"230,000",High,Fully Paid,0,credit_card,10.34,Low Risk,Large,10.87,4.94,LOW RISK
339029,"10,000",A,1,RENT,"54,000",Medium,Current,0,debt_consolidation,13.49,Low Risk,Medium,18.52,6.4,LOW RISK
378465,"8,400",B,2,MORTGAGE,"60,000",Medium,Fully Paid,0,home_improvement,12.12,Low Risk,Medium,14,6.05,LOW RISK
220790,"20,100",D,4,MORTGAGE,"60,000",Medium,Charged Off,1,debt_consolidation,26.92,Medium Risk,Large,33.5,12.77,MEDIUM RISK
228006,"12,000",A,1,RENT,"32,000",Low,Fully Paid,0,credit_card,18.04,Low Risk,Medium,37.5,8.22,LOW RISK
13146,"10,000",B,2,RENT,"60,000",Medium,Current,0,credit_card,27.89,Medium Risk,Medium,16.67,12.56,MEDIUM RISK
330078,"12,000",B,2,OWN,"32,000",Low,Current,0,credit_card,11.03,Low Risk,Medium,37.5,5.41,LOW RISK
571806,"15,500",B,2,MORTGAGE,"43,000",Medium,Fully Paid,0,debt_consolidation,15.29,Low Risk,Large,36.05,7.32,LOW RISK
4137,"20,000",E,5,MORTGAGE,"135,000",High,Fully Paid,0,debt_consolidation,15.58,Low Risk,Large,14.81,8.63,LOW RISK
47303,"8,650",E,5,MORTGAGE,"41,000",Medium,Fully Paid,0,debt_consolidation,14.78,Low Risk,Medium,21.1,8.31,LOW RISK
107798,"5,000",B,2,MORTGAGE,"25,000",Low,Fully Paid,0,debt_consolidation,9.7,Low Risk,Medium,20,5.08,LOW RISK
505691,"8,000",A,1,RENT,"94,000",High,Fully Paid,0,debt_consolidation,7.62,Low Risk,Medium,8.51,4.05,LOW RISK
482616,"35,000",C,3,MORTGAGE,"110,000",High,Current,0,debt_consolidation,17.86,Low Risk,Large,31.82,8.74,LOW RISK
637992,"8,400",B,2,MORTGAGE,"39,100",Low,Current,0,debt_consolidation,25.63,Medium Risk,Medium,21.48,11.45,MEDIUM RISK
306218,"13,250",D,4,MORTGAGE,"68,000",Medium,Fully Paid,0,other,6.97,Low Risk,Medium,19.49,4.79,LOW RISK
48830,"25,000",A,1,OWN,"160,000",High,Fully Paid,0,debt_consolidation,34.19,Medium Risk,Large,15.63,14.28,MEDIUM RISK
425918,"18,000",B,2,OWN,"55,500",Medium,Current,0,debt_consolidation,15.64,Low Risk,Large,32.43,7.26,LOW RISK
497979,"10,425",D,4,OWN,"40,000",Medium,Charged Off,1,debt_consolidation,8.67,Low Risk,Medium,26.06,5.27,LOW RISK
90004,"8,000",C,3,MORTGAGE,"62,000",Medium,Charged Off,1,home_improvement,26.66,Medium Risk,Medium,12.9,12.26,MEDIUM RISK
260338,"16,000",B,2,MORTGAGE,"65,000",Medium,Fully Paid,0,credit_card,13.96,Low Risk,Large,24.62,6.78,LOW RISK
147691,"30,000",B,2,MORTGAGE,"120,000",High,Fully Paid,0,debt_consolidation,5.54,Low Risk,Large,25,3.42,LOW RISK
38047,"8,000",B,2,RENT,"45,000",Medium,Fully Paid,0,debt_consolidation,22.19,Medium Risk,Medium,17.78,10.28,MEDIUM RISK
259882,"21,000",B,2,RENT,"110,000",High,Charged Off,1,debt_consolidation,11.82,Low Risk,Large,19.09,6.13,LOW RISK
42622,"17,600",E,5,MORTGAGE,"40,000",Medium,Charged Off,1,debt_consolidation,29.46,Medium Risk,Large,44,14.18,MEDIUM RISK
148282,"24,500",C,3,MORTGAGE,"142,000",High,Charged Off,1,credit_card,9.11,Low Risk,Large,17.25,5.24,LOW RISK
35861,"5,900",E,5,OWN,"83,000",High,Fully Paid,0,home_improvement,17.22,Low Risk,Medium,7.11,9.09,LOW RISK
440001,"16,500",A,1,OWN,"55,000",Medium,Current,0,debt_consolidation,2.79,Low Risk,Large,30,1.72,LOW RISK
195450,"16,000",D,4,MORTGAGE,"65,000",Medium,Current,0,other,4.89,Low Risk,Large,24.62,3.96,LOW RISK
66118,"16,000",A,1,MORTGAGE,"80,000",High,Fully Paid,0,debt_consolidation,20.1,Medium Risk,Large,20,8.84,LOW RISK
47201,"23,825",E,5,MORTGAGE,"50,000",Medium,Fully Paid,0,major_purchase,14.45,Low Risk,Large,47.65,8.18,LOW RISK
577954,"30,000",C,3,MORTGAGE,"96,000",High,Current,0,debt_consolidation,16.06,Low Risk,Large,31.25,8.02,LOW RISK
495116,"14,000",D,4,MORTGAGE,"66,000",Medium,Current,0,debt_consolidation,27.22,Medium Risk,Medium,21.21,12.89,MEDIUM RISK
536049,"15,850",C,3,MORTGAGE,"51,000",Medium,Fully Paid,0,debt_consolidation,27.72,Medium Risk,Large,31.08,12.69,MEDIUM RISK
644711,"3,000",B,2,MORTGAGE,"32,372",Low,Fully Paid,0,other,8.71,Low Risk,Small,9.27,4.68,LOW RISK
68007,"9,175",D,4,RENT,"23,000",Low,Fully Paid,0,debt_consolidation,38,High Risk,Medium,39.89,17.4,MEDIUM RISK
65015,"35,000",D,4,MORTGAGE,"71,000",Medium,Fully Paid,0,credit_card,22.57,Medium Risk,Large,49.3,11.03,MEDIUM RISK
524378,"14,475",B,2,RENT,"31,500",Low,Fully Paid,0,credit_card,23.47,Medium Risk,Medium,45.95,10.79,MEDIUM RISK
515019,"35,000",C,3,OWN,"203,500",High,Fully Paid,0,credit_card,21.78,Medium Risk,Large,17.2,10.11,MEDIUM RISK
6191,"16,000",B,2,MORTGAGE,"55,000",Medium,Current,0,debt_consolidation,16.69,Low Risk,Large,29.09,7.88,LOW RISK
511401,"25,000",A,1,MORTGAGE,"225,000",High,Current,0,credit_card,24.6,Medium Risk,Large,11.11,10.64,MEDIUM RISK
478792,"20,000",A,1,OWN,"60,000",Medium,Fully Paid,0,debt_consolidation,37.55,High Risk,Large,33.33,15.62,MEDIUM RISK
413635,"16,200",G,7,MORTGAGE,"45,000",Medium,Fully Paid,0,debt_consolidation,32.51,Medium Risk,Large,36,16.2,MEDIUM RISK
315682,"10,000",B,2,MORTGAGE,"307,000",High,Fully Paid,0,home_improvement,6.84,Low Risk,Medium,3.26,3.94,LOW RISK
102821,"12,800",B,2,MORTGAGE,"58,000",Medium,Fully Paid,0,credit_card,11.34,Low Risk,Medium,22.07,5.74,LOW RISK
5393,"9,600",C,3,MORTGAGE,"60,000",Medium,Fully Paid,0,debt_consolidation,12.94,Low Risk,Medium,16,6.78,LOW RISK
297004,"29,925",F,6,RENT,"90,000",High,Charged Off,1,other,8.93,Low Risk,Large,33.25,6.57,LOW RISK
323152,"13,125",C,3,RENT,"60,000",Medium,Fully Paid,0,debt_consolidation,15.66,Low Risk,Medium,21.88,8.06,LOW RISK
255733,"4,925",E,5,RENT,"30,000",Low,Fully Paid,0,vacation,5,Low Risk,Small,16.42,4.6,LOW RISK
305016,"13,000",C,3,RENT,"65,000",Medium,Current,0,other,5.58,Low Risk,Medium,20,4.03,LOW RISK
468210,"8,450",B,2,RENT,"24,000",Low,Current,0,debt_consolidation,11.2,Low Risk,Medium,35.21,5.88,LOW RISK
36302,"12,600",C,3,RENT,"63,000",Medium,Fully Paid,0,debt_consolidation,11.71,Low Risk,Medium,20,6.48,LOW RISK
232886,"5,000",B,2,RENT,"32,000",Low,Fully Paid,0,credit_card,24.49,Medium Risk,Medium,15.63,11.2,MEDIUM RISK
526979,"10,000",B,2,RENT,"87,000",High,Fully Paid,0,debt_consolidation,9.97,Low Risk,Medium,11.49,5.39,LOW RISK
548571,"5,700",C,3,RENT,"36,000",Low,Fully Paid,0,debt_consolidation,13.7,Low Risk,Medium,15.83,7.28,LOW RISK
156062,"2,000",E,5,RENT,"50,000",Medium,Fully Paid,0,other,16.32,Low Risk,Small,4,9.13,LOW RISK
232361,"10,600",C,3,RENT,"40,000",Medium,Fully Paid,0,debt_consolidation,18.99,Low Risk,Medium,26.5,9.4,LOW RISK
562470,"12,200",D,4,OWN,"51,000",Medium,Fully Paid,0,debt_consolidation,15.86,Low Risk,Medium,23.92,8.14,LOW RISK
560419,"8,000",C,3,MORTGAGE,"169,000",High,Fully Paid,0,debt_consolidation,32.82,Medium Risk,Medium,4.73,14.73,MEDIUM RISK
194229,"15,000",D,4,MORTGAGE,"56,000",Medium,Fully Paid,0,debt_consolidation,5.53,Low Risk,Large,26.79,4.21,LOW RISK
96524,"7,500",B,2,RENT,"40,000",Medium,Fully Paid,0,debt_consolidation,12.54,Low Risk,Medium,18.75,6.42,LOW RISK
462106,"10,000",D,4,RENT,"59,400",Medium,Fully Paid,0,debt_consolidation,28.94,Medium Risk,Medium,16.84,13.78,MEDIUM RISK
68140,"18,000",D,4,RENT,"52,000",Medium,Charged Off,1,debt_consolidation,8.4,Low Risk,Large,34.62,5.56,LOW RISK
22140,"8,450",D,4,RENT,"78,000",Medium,Charged Off,1,small_business,13.74,Low Risk,Medium,10.83,7.7,LOW RISK
656014,"22,000",D,4,MORTGAGE,"70,000",Medium,Charged Off,1,credit_card,17.25,Low Risk,Large,31.43,8.9,LOW RISK
22892,"2,000",C,3,MORTGAGE,"42,000",Medium,Fully Paid,0,medical,30.91,Medium Risk,Small,4.76,13.96,MEDIUM RISK
222121,"13,100",C,3,OWN,"31,200",Low,Fully Paid,0,debt_consolidation,29.62,Medium Risk,Medium,41.99,13.25,MEDIUM RISK
600649,"19,875",B,2,MORTGAGE,"55,000",Medium,Fully Paid,0,debt_consolidation,34.63,Medium Risk,Large,36.14,15.05,MEDIUM RISK
405154,"19,200",C,3,MORTGAGE,"50,000",Medium,Charged Off,1,credit_card,27.08,Medium Risk,Large,38.4,12.43,MEDIUM RISK
187918,"12,800",A,1,OWN,"49,000",Medium,Fully Paid,0,home_improvement,25.23,Medium Risk,Medium,26.12,10.69,MEDIUM RISK
484289,"20,000",A,1,MORTGAGE,"50,000",Medium,Current,0,credit_card,16.49,Low Risk,Large,40,7.4,LOW RISK
547471,"18,350",A,1,RENT,"120,000",High,Current,0,debt_consolidation,18.01,Low Risk,Large,15.29,8.2,LOW RISK
206287,"7,200",B,2,RENT,"50,000",Medium,Fully Paid,0,debt_consolidation,20.26,Medium Risk,Medium,14.4,9.5,LOW RISK
323319,"6,000",B,2,MORTGAGE,"34,000",Low,Fully Paid,0,credit_card,21.32,Medium Risk,Medium,17.65,9.73,LOW RISK
457752,"10,000",D,4,RENT,"82,000",High,Fully Paid,0,debt_consolidation,15.43,Low Risk,Medium,12.2,8.37,LOW RISK
421052,"10,000",B,2,MORTGAGE,"91,860",High,Fully Paid,0,credit_card,3.53,Low Risk,Medium,10.89,2.61,LOW RISK
422666,"5,200",A,1,RENT,"25,000",Low,Fully Paid,0,debt_consolidation,22.04,Medium Risk,Medium,20.8,9.82,LOW RISK
641855,"10,000",A,1,RENT,"82,000",High,Late (31-120 days),0,debt_consolidation,8.12,Low Risk,Medium,12.2,4.25,LOW RISK
656689,"35,000",C,3,MORTGAGE,"130,000",High,Current,0,debt_consolidation,4.7,Low Risk,Large,26.92,3.48,LOW RISK
78376,"10,000",A,1,RENT,"60,000",Medium,Fully Paid,0,debt_consolidation,15.44,Low Risk,Medium,16.67,7.18,LOW RISK
345280,"23,275",E,5,MORTGAGE,"112,000",High,Charged Off,1,small_business,26.07,Medium Risk,Large,20.78,12.83,MEDIUM RISK
147736,"17,500",D,4,MORTGAGE,"40,000",Medium,Current,0,home_improvement,12.99,Low Risk,Large,43.75,7.2,LOW RISK
319274,"20,000",C,3,RENT,"60,590",Medium,Current,0,credit_card,18.64,Low Risk,Large,33.01,9.26,LOW RISK
243004,"12,000",D,4,MORTGAGE,"98,788",High,Charged Off,1,home_improvement,18.75,Low Risk,Medium,12.15,9.5,LOW RISK
645456,"7,500",B,2,MORTGAGE,"51,275",Medium,Fully Paid,0,debt_consolidation,6.69,Low Risk,Medium,14.63,3.88,LOW RISK
254887,"11,200",D,4,RENT,"28,000",Low,Charged Off,1,debt_consolidation,35.23,High Risk,Medium,40,16.29,MEDIUM RISK
150473,"15,000",E,5,OWN,"55,000",Medium,Fully Paid,0,debt_consolidation,23.33,Medium Risk,Large,27.27,11.53,MEDIUM RISK
409121,"9,600",B,2,RENT,"45,000",Medium,Current,0,debt_consolidation,8.91,Low Risk,Medium,21.33,4.96,LOW RISK
89623,"12,600",E,5,OWN,"35,000",Low,Fully Paid,0,debt_consolidation,30.11,Medium Risk,Medium,36,14.24,MEDIUM RISK
635027,"17,600",D,4,OWN,"71,000",Medium,Fully Paid,0,debt_consolidation,14.91,Low Risk,Large,24.79,7.76,LOW RISK
338082,"5,400",C,3,RENT,"75,000",Medium,Current,0,debt_consolidation,4.93,Low Risk,Medium,7.2,3.77,LOW RISK
107036,"23,075",C,3,RENT,"55,000",Medium,Fully Paid,0,debt_consolidation,17.36,Low Risk,Large,41.95,8.74,LOW RISK
408202,"12,000",C,3,MORTGAGE,"74,000",Medium,Fully Paid,0,home_improvement,23.67,Medium Risk,Medium,16.22,11.07,MEDIUM RISK
647156,"8,500",B,2,RENT,"37,000",Low,Fully Paid,0,debt_consolidation,7.95,Low Risk,Medium,22.97,4.58,LOW RISK
438965,"9,800",A,1,MORTGAGE,"40,000",Medium,Fully Paid,0,debt_consolidation,21,Medium Risk,Medium,24.5,9.2,LOW RISK
274966,"19,350",G,7,RENT,"84,000",High,Charged Off,1,other,33.4,Medium Risk,Large,23.04,16.76,MEDIUM RISK
212235,"16,675",B,2,MORTGAGE,"38,000",Low,Fully Paid,0,credit_card,22.99,Medium Risk,Large,43.88,10.4,MEDIUM RISK
548238,"11,500",B,2,RENT,"69,200",Medium,Current,0,debt_consolidation,12.52,Low Risk,Medium,16.62,6.41,LOW RISK
94398,"11,225",C,3,OWN,"26,900",Low,Fully Paid,0,debt_consolidation,10.17,Low Risk,Medium,41.73,5.47,LOW RISK
126559,"21,000",C,3,MORTGAGE,"175,000",High,Current,0,debt_consolidation,12.69,Low Risk,Large,12,6.68,LOW RISK
588591,"10,000",B,2,RENT,"42,000",Medium,Fully Paid,0,debt_consolidation,13.1,Low Risk,Medium,23.81,6.64,LOW RISK
202240,"22,750",F,6,MORTGAGE,"60,000",Medium,Fully Paid,0,debt_consolidation,22.34,Medium Risk,Large,37.92,11.74,MEDIUM RISK
238459,"21,000",E,5,MORTGAGE,"133,308",High,Fully Paid,0,credit_card,24.17,Medium Risk,Large,15.75,12.07,MEDIUM RISK
514556,"19,000",D,4,RENT,"75,000",Medium,Current,0,debt_consolidation,17.26,Low Risk,Large,25.33,9.1,LOW RISK
126927,"4,500",D,4,RENT,"63,000",Medium,Fully Paid,0,credit_card,20.08,Medium Risk,Small,7.14,10.23,MEDIUM RISK
266882,"10,000",A,1,MORTGAGE,"120,000",High,Current,0,credit_card,28.42,Medium Risk,Medium,8.33,12.17,MEDIUM RISK
317133,"20,000",C,3,MORTGAGE,"102,000",High,Fully Paid,0,debt_consolidation,10.82,Low Risk,Large,19.61,5.93,LOW RISK
276883,"20,000",B,2,RENT,"165,000",High,Current,0,credit_card,30.02,Medium Risk,Large,12.12,13.41,MEDIUM RISK
225006,"20,000",B,2,MORTGAGE,"212,000",High,Fully Paid,0,debt_consolidation,10.35,Low Risk,Large,9.43,5.34,LOW RISK
568724,"31,000",E,5,MORTGAGE,"93,000",High,In Grace Period,0,debt_consolidation,18.35,Low Risk,Large,33.33,9.74,LOW RISK
298714,"5,000",A,1,RENT,"70,000",Medium,Current,0,home_improvement,28.23,Medium Risk,Medium,7.14,12.29,MEDIUM RISK
350340,"12,000",A,1,MORTGAGE,"87,000",High,Fully Paid,0,home_improvement,8.76,Low Risk,Medium,13.79,4.3,LOW RISK
632624,"35,000",E,5,RENT,"115,000",High,Fully Paid,0,debt_consolidation,22.1,Medium Risk,Large,30.43,11.44,MEDIUM RISK
508407,"9,000",B,2,OWN,"29,000",Low,Charged Off,1,credit_card,10.98,Low Risk,Medium,31.03,5.39,LOW RISK
137097,"25,000",A,1,OWN,"122,883",High,Fully Paid,0,debt_consolidation,11.04,Low Risk,Large,20.34,5.02,LOW RISK
202673,"3,600",B,2,OWN,"70,000",Medium,Fully Paid,0,small_business,23.32,Medium Risk,Small,5.14,10.33,MEDIUM RISK
637542,"14,675",D,4,RENT,"35,000",Low,Charged Off,1,major_purchase,21.33,Medium Risk,Medium,41.93,10.73,MEDIUM RISK
383900,"20,000",C,3,MORTGAGE,"119,000",High,Current,0,debt_consolidation,22.64,Medium Risk,Large,16.81,10.66,MEDIUM RISK
499366,"14,825",F,6,RENT,"50,000",Medium,Charged Off,1,debt_consolidation,16.26,Low Risk,Medium,29.65,9.5,LOW RISK
244628,"20,000",A,1,MORTGAGE,"80,000",High,Current,0,credit_card,25.94,Medium Risk,Large,25,11.18,MEDIUM RISK
504859,"2,000",C,3,RENT,"27,700",Low,Fully Paid,0,debt_consolidation,35.14,High Risk,Small,7.22,15.86,MEDIUM RISK
352903,"6,000",A,1,OWN,"24,000",Low,Current,0,debt_consolidation,27,Medium Risk,Medium,25,11.4,MEDIUM RISK
599897,"6,000",C,3,RENT,"40,000",Medium,Charged Off,1,debt_consolidation,34.92,Medium Risk,Medium,15,15.77,MEDIUM RISK
121619,"7,000",C,3,MORTGAGE,"23,000",Low,Fully Paid,0,debt_consolidation,9.13,Low Risk,Medium,30.43,5.25,LOW RISK
185233,"23,325",F,6,MORTGAGE,"140,000",High,Current,0,home_improvement,11.86,Low Risk,Large,16.66,7.54,LOW RISK
62328,"16,000",A,1,MORTGAGE,"75,000",Medium,Fully Paid,0,credit_card,11.67,Low Risk,Large,21.33,5.47,LOW RISK
138152,"22,000",E,5,MORTGAGE,"50,000",Medium,Fully Paid,0,debt_consolidation,32.1,Medium Risk,Large,44,15.24,MEDIUM RISK
641310,"4,200",B,2,RENT,"19,500",Low,Fully Paid,0,credit_card,31.75,Medium Risk,Small,21.54,14.1,MEDIUM RISK
194475,"29,575",E,5,MORTGAGE,"78,000",Medium,Fully Paid,0,debt_consolidation,13.31,Low Risk,Large,37.92,7.72,LOW RISK
476491,"20,000",B,2,MORTGAGE,"350,000",High,Current,0,debt_consolidation,13.36,Low Risk,Large,5.71,6.54,LOW RISK
515676,"8,000",E,5,RENT,"16,000",Low,Current,0,credit_card,31.43,Medium Risk,Medium,50,15.17,MEDIUM RISK
69190,"16,000",C,3,RENT,"90,000",High,Fully Paid,0,debt_consolidation,4.32,Low Risk,Large,17.78,3.53,LOW RISK
157255,"14,400",A,1,MORTGAGE,"69,000",Medium,Fully Paid,0,credit_card,21.88,Medium Risk,Medium,20.87,9.55,LOW RISK
177568,"8,200",C,3,RENT,"83,000",High,Charged Off,1,small_business,11.48,Low Risk,Medium,9.88,6.39,LOW RISK
66329,"12,000",E,5,OWN,"66,500",Medium,Fully Paid,0,debt_consolidation,6.8,Low Risk,Medium,18.05,4.92,LOW RISK
77391,"5,000",A,1,MORTGAGE,"40,000",Medium,Fully Paid,0,credit_card,13.11,Low Risk,Medium,12.5,6.04,LOW RISK
